inst,label,pred,error,prediction
7832,13,13,,0.998
7833,13,13,,0.998
7834,2,5,+,0.232
7835,3,12,+,0.299
7836,3,9,+,0.193
7837,3,5,+,0.232
7838,3,5,+,0.232
7839,3,12,+,0.311
7840,3,12,+,0.35
7841,9,5,+,0.232
7842,8,5,+,0.232
7843,8,10,+,0.447
7844,9,5,+,0.232
7845,8,5,+,0.232
7846,8,5,+,0.232
7847,8,5,+,0.232
7848,13,13,,0.999
7849,13,13,,0.999
7850,13,13,,0.999
7851,13,13,,0.999
7852,13,13,,0.999
7853,13,13,,0.999
7854,6,9,+,0.39
7855,13,13,,0.999
7856,13,13,,0.999
7857,6,9,+,0.385
7858,9,6,+,0.419
7859,13,13,,0.999
7860,13,13,,0.999
7861,13,13,,0.999
7862,8,5,+,0.442
7863,13,13,,0.999
7864,3,3,,0.868
7865,13,13,,0.999
7866,3,3,,0.86
7867,13,13,,0.999
7868,13,13,,0.999
7869,13,13,,0.999
7870,3,3,,0.852
7871,3,3,,0.865
7872,11,9,+,0.38
7873,12,9,+,0.286
7874,3,3,,0.868
7875,11,11,,0.371
7876,2,5,+,0.507
7877,1,1,,0.986
7878,10,5,+,0.129
7879,0,5,+,0.13
7880,0,5,+,0.126
7881,11,5,+,0.131
7882,13,13,,0.999
7883,9,5,+,0.129
7884,0,5,+,0.128
7885,13,13,,0.999
7886,13,13,,0.999
7887,13,13,,0.999
7888,13,13,,0.999
7889,13,13,,0.998
7890,13,13,,0.999
7891,3,5,+,0.128
7892,2,5,+,0.125
7893,2,5,+,0.127
7894,3,5,+,0.122
7895,2,5,+,0.129
7896,8,5,+,0.126
7897,13,13,,0.999
7898,5,5,,0.127
7899,5,5,,0.126
7900,5,5,,0.128
7901,6,5,+,0.131
7902,5,5,,0.131
7903,6,5,+,0.126
7904,12,5,+,0.125
7905,7,5,+,0.127
7906,13,13,,0.999
7907,13,13,,0.999
7908,13,13,,0.999
7909,13,13,,0.999
7910,13,13,,1
7911,13,13,,0.999
7912,13,13,,1
7913,13,13,,0.999
7914,13,13,,1
7915,13,13,,0.999
7916,13,13,,0.997
7917,13,13,,0.999
7918,13,13,,0.999
7919,13,13,,0.996
7920,13,13,,0.999
7921,13,13,,1
7922,13,13,,0.997
7923,13,13,,0.999
7924,13,13,,0.998
7925,13,13,,0.999
7926,13,13,,0.999
7927,13,13,,0.999
7928,13,13,,0.999
7929,13,13,,0.999
7930,13,13,,0.998
7931,13,13,,0.999
7932,13,13,,0.998
7933,13,13,,0.999
7934,13,13,,0.997
7935,13,13,,0.997
7936,13,13,,0.999
7937,13,13,,0.998
7938,13,13,,1
7939,13,13,,0.998
7940,13,13,,0.999
7941,13,13,,0.998
7942,13,13,,0.998
7943,13,13,,0.998
7944,13,13,,0.998
7945,13,13,,0.998
7946,13,13,,0.998
7947,11,11,,0.524
7948,7,5,+,0.232
7949,13,13,,0.998
7950,6,5,+,0.232
7951,11,5,+,0.232
7952,13,13,,0.998
7953,13,13,,0.998
7954,2,1,+,0.997
7955,13,13,,0.998
7956,10,5,+,0.232
7957,2,5,+,0.232
7958,3,12,+,0.316
7959,9,12,+,0.32
7960,9,4,+,0.176
7961,13,13,,0.999
7962,1,1,,0.994
7963,13,13,,0.999
7964,1,1,,0.999
7965,7,7,,0.819
7966,13,13,,0.998
7967,6,9,+,0.454
7968,13,13,,0.999
7969,13,13,,0.999
7970,9,9,,0.36
7971,9,9,,0.365
7972,13,13,,0.999
7973,13,13,,0.999
7974,13,13,,0.999
7975,10,2,+,0.511
7976,10,2,+,0.657
7977,10,5,+,0.216
7978,5,5,,0.71
7979,5,2,+,0.6
7980,0,0,,0.981
7981,13,13,,0.999
7982,5,5,,0.589
7983,5,4,+,0.423
7984,12,4,+,0.461
7985,3,3,,0.852
7986,4,4,,0.466
7987,11,5,+,0.13
7988,11,5,+,0.128
7989,0,5,+,0.128
7990,9,5,+,0.128
7991,13,13,,0.999
7992,13,13,,0.999
7993,13,13,,0.999
7994,3,5,+,0.125
7995,2,5,+,0.127
7996,2,5,+,0.126
7997,13,13,,0.999
7998,13,13,,0.999
7999,2,5,+,0.129
8000,8,5,+,0.13
8001,13,13,,0.999
8002,5,5,,0.128
8003,5,5,,0.125
8004,5,5,,0.127
8005,6,5,+,0.128
8006,6,5,+,0.126
8007,12,5,+,0.127
8008,7,5,+,0.126
8009,13,13,,0.996
8010,13,13,,0.999
8011,13,13,,0.999
8012,13,13,,0.999
8013,13,13,,1
8014,13,13,,0.999
8015,13,13,,1
8016,13,13,,0.999
8017,13,13,,0.999
8018,13,13,,0.999
8019,13,13,,0.999
8020,13,13,,0.995
8021,13,13,,0.997
8022,13,13,,1
8023,13,13,,0.996
8024,13,13,,0.998
8025,13,13,,1
8026,13,13,,0.999
8027,13,13,,0.998
8028,13,13,,0.998
8029,13,13,,0.999
8030,13,13,,1
8031,13,13,,1
8032,13,13,,0.999
8033,13,13,,0.998
8034,13,13,,0.999
8035,13,13,,0.999
8036,13,13,,1
8037,13,13,,0.998
8038,13,13,,0.998
8039,7,5,+,0.232
8040,12,4,+,0.349
8041,11,5,+,0.232
8042,7,5,+,0.232
8043,11,5,+,0.232
8044,13,13,,0.998
8045,11,5,+,0.232
8046,13,13,,0.998
8047,6,5,+,0.232
8048,13,13,,0.998
8049,6,5,+,0.232
8050,12,12,,0.353
8051,6,5,+,0.232
8052,4,12,+,0.403
8053,1,1,,0.996
8054,5,5,,0.232
8055,13,13,,0.998
8056,5,5,,0.232
8057,13,13,,0.998
8058,2,5,+,0.232
8059,13,13,,0.998
8060,13,13,,0.998
8061,13,13,,0.998
8062,13,13,,0.998
8063,10,5,+,0.232
8064,13,13,,0.998
8065,3,12,+,0.34
8066,13,13,,0.998
8067,9,12,+,0.319
8068,9,4,+,0.298
8069,8,5,+,0.232
8070,9,12,+,0.32
8071,8,5,+,0.232
8072,13,13,,0.999
8073,13,13,,0.999
8074,13,13,,0.999
8075,13,13,,0.999
8076,13,13,,0.999
8077,13,13,,0.999
8078,13,13,,0.999
8079,6,12,+,0.324
8080,6,11,+,0.434
8081,6,4,+,0.468
8082,7,7,,0.991
8083,13,13,,0.999
8084,9,9,,0.332
8085,8,5,+,0.532
8086,8,8,,0.499
8087,9,9,,0.333
8088,0,0,,0.98
8089,8,8,,0.597
8090,8,8,,0.561
8091,5,5,,0.667
8092,10,11,+,0.408
8093,13,13,,0.999
8094,13,13,,0.999
8095,3,3,,0.857
8096,13,13,,0.999
8097,13,13,,0.999
8098,3,11,+,0.876
8099,5,5,,0.631
8100,3,3,,0.585
8101,12,12,,0.338
8102,12,4,+,0.352
8103,11,11,,0.403
8104,12,12,,0.341
8105,12,12,,0.342
8106,11,12,+,0.313
8107,2,2,,0.681
8108,2,2,,0.585
8109,4,4,,0.508
8110,0,5,+,0.131
8111,0,5,+,0.125
8112,9,5,+,0.126
8113,13,13,,0.999
8114,13,13,,0.999
8115,13,13,,0.999
8116,13,13,,0.999
8117,13,13,,0.999
8118,13,13,,0.999
8119,13,13,,0.999
8120,3,5,+,0.128
8121,13,13,,0.999
8122,2,5,+,0.128
8123,13,13,,0.999
8124,13,13,,0.999
8125,13,13,,0.999
8126,3,5,+,0.126
8127,13,13,,0.999
8128,4,5,+,0.129
8129,13,13,,0.999
8130,13,13,,0.999
8131,4,5,+,0.129
8132,8,5,+,0.128
8133,5,5,,0.128
8134,12,5,+,0.127
8135,5,5,,0.127
8136,1,5,+,0.126
8137,6,5,+,0.129
8138,7,5,+,0.129
8139,7,5,+,0.125
8140,13,13,,0.999
8141,13,13,,0.996
8142,13,13,,0.998
8143,13,13,,0.999
8144,13,13,,0.999
8145,13,13,,0.998
8146,13,13,,0.997
8147,13,13,,0.999
8148,13,13,,1
8149,13,13,,0.999
8150,13,13,,0.999
8151,13,13,,0.998
8152,13,13,,1
8153,13,13,,0.999
8154,13,13,,0.999
8155,13,13,,0.997
8156,13,13,,0.999
8157,13,13,,0.995
8158,13,13,,1
8159,13,13,,0.999
8160,13,13,,0.999
8161,13,13,,0.998
8162,13,13,,0.999
8163,8,5,+,0.232
8164,13,13,,0.998
8165,8,5,+,0.232
8166,13,13,,0.998
8167,11,12,+,0.356
8168,13,13,,0.998
8169,13,13,,0.998
8170,13,13,,0.998
8171,12,5,+,0.232
8172,11,5,+,0.232
8173,11,11,,0.455
8174,11,5,+,0.232
8175,6,4,+,0.311
8176,4,4,,0.364
8177,13,13,,0.998
8178,10,5,+,0.232
8179,13,13,,0.998
8180,10,5,+,0.232
8181,2,5,+,0.232
8182,10,1,+,0.538
8183,3,12,+,0.352
8184,9,9,,0.206
8185,13,13,,0.999
8186,13,13,,0.999
8187,13,13,,0.999
8188,1,1,,0.939
8189,13,13,,0.999
8190,7,7,,0.991
8191,6,12,+,0.294
8192,6,6,,0.33
8193,8,4,+,0.337
8194,13,13,,0.999
8195,10,2,+,0.471
8196,13,13,,0.999
8197,8,4,+,0.347
8198,10,10,,0.566
8199,13,13,,0.999
8200,0,0,,0.972
8201,9,9,,0.424
8202,10,3,+,0.862
8203,10,1,+,0.715
8204,8,4,+,0.426
8205,9,9,,0.353
8206,5,5,,0.501
8207,13,13,,0.999
8208,5,5,,0.577
8209,3,3,,0.864
8210,3,3,,0.84
8211,3,3,,0.78
8212,12,4,+,0.532
8213,11,4,+,0.438
8214,11,4,+,0.347
8215,11,8,+,0.419
8216,2,2,,0.589
8217,4,4,,0.516
8218,4,8,+,0.406
8219,7,5,+,0.128
8220,7,5,+,0.126
8221,7,5,+,0.129
8222,7,5,+,0.13
8223,9,5,+,0.129
8224,13,13,,0.999
8225,10,5,+,0.125
8226,13,13,,0.999
8227,13,13,,0.999
8228,11,5,+,0.126
8229,13,13,,0.999
8230,13,13,,0.999
8231,13,13,,0.999
8232,13,13,,0.999
8233,13,13,,0.999
8234,13,13,,0.999
8235,13,13,,0.999
8236,3,5,+,0.126
8237,13,13,,0.999
8238,3,5,+,0.13
8239,13,13,,0.999
8240,4,5,+,0.128
8241,13,13,,0.999
8242,13,13,,0.999
8243,6,5,+,0.129
8244,6,5,+,0.128
8245,6,5,+,0.126
8246,12,5,+,0.127
8247,6,5,+,0.128
8248,6,5,+,0.127
8249,12,5,+,0.128
8250,1,5,+,0.127
8251,13,13,,1
8252,13,13,,0.999
8253,13,13,,0.999
8254,13,13,,0.999
8255,13,13,,0.999
8256,13,13,,0.999
8257,13,13,,0.999
8258,13,13,,0.999
8259,13,13,,0.997
8260,13,13,,0.999
8261,13,13,,0.999
8262,13,13,,1
8263,13,13,,1
8264,13,13,,0.999
8265,13,13,,0.997
8266,13,13,,0.996
8267,13,13,,0.998
8268,13,13,,0.999
8269,13,13,,0.999
8270,13,13,,0.997
8271,13,13,,0.999
8272,7,5,+,0.232
8273,13,13,,0.998
8274,13,13,,0.998
8275,12,12,,0.388
8276,13,13,,0.998
8277,13,13,,0.998
8278,13,13,,0.998
8279,13,13,,0.998
8280,11,5,+,0.232
8281,1,10,+,0.539
8282,4,9,+,0.836
8283,13,13,,0.998
8284,5,5,,0.232
8285,13,13,,0.998
8286,2,5,+,0.232
8287,13,13,,0.998
8288,2,5,+,0.232
8289,3,5,+,0.232
8290,13,13,,0.998
8291,13,13,,0.998
8292,3,12,+,0.222
8293,3,12,+,0.309
8294,9,5,+,0.232
8295,1,6,+,0.337
8296,1,1,,0.596
8297,13,13,,1
8298,13,13,,0.999
8299,13,13,,0.999
8300,6,9,+,0.371
8301,6,12,+,0.315
8302,13,13,,0.999
8303,13,13,,0.999
8304,13,13,,0.999
8305,13,13,,0.999
8306,9,9,,0.378
8307,8,8,,0.639
8308,10,10,,0.588
8309,13,13,,0.999
8310,8,8,,0.56
8311,13,13,,0.999
8312,10,11,+,0.43
8313,13,13,,0.999
8314,5,5,,0.7
8315,0,0,,0.979
8316,0,0,,0.972
8317,3,3,,0.868
8318,5,5,,0.501
8319,5,4,+,0.276
8320,3,11,+,0.413
8321,5,4,+,0.477
8322,11,11,,0.812
8323,2,5,+,0.66
8324,2,2,,0.742
8325,7,5,+,0.128
8326,7,5,+,0.128
8327,7,5,+,0.126
8328,11,5,+,0.13
8329,0,5,+,0.125
8330,10,5,+,0.127
8331,9,5,+,0.127
8332,13,13,,0.999
8333,13,13,,0.999
8334,13,13,,0.999
8335,13,13,,0.999
8336,3,5,+,0.126
8337,2,5,+,0.13
8338,13,13,,0.999
8339,4,5,+,0.126
8340,13,13,,0.999
8341,13,13,,0.999
8342,13,13,,0.999
8343,4,5,+,0.124
8344,12,5,+,0.128
8345,12,5,+,0.127
8346,5,5,,0.125
8347,1,5,+,0.129
8348,12,5,+,0.129
8349,6,5,+,0.128
8350,12,5,+,0.193
8351,12,5,+,0.126
8352,6,5,+,0.126
8353,13,13,,0.997
8354,13,13,,0.999
8355,13,13,,0.997
8356,13,13,,0.999
8357,13,13,,0.999
8358,13,13,,1
8359,13,13,,0.999
8360,13,13,,0.999
8361,13,13,,0.997
8362,13,13,,0.997
8363,13,13,,0.996
8364,13,13,,0.999
8365,13,13,,0.999
8366,13,13,,0.997
8367,13,13,,0.999
8368,13,13,,0.999
8369,13,13,,1
8370,13,13,,0.999
8371,13,13,,0.999
8372,13,13,,0.999
8373,13,13,,0.999
8374,13,13,,0.999
8375,13,13,,0.999
8376,13,13,,0.999
8377,13,13,,0.999
8378,13,13,,0.998
8379,13,13,,0.997
8380,13,13,,0.997
8381,13,13,,0.999
8382,13,13,,1
8383,13,13,,1
8384,13,13,,0.999
8385,13,13,,0.998
8386,8,5,+,0.232
8387,13,13,,0.998
8388,7,5,+,0.232
8389,13,13,,0.998
8390,13,7,+,0.961
8391,7,5,+,0.232
8392,13,13,,0.998
8393,12,12,,0.374
8394,7,12,+,0.323
8395,13,13,,0.998
8396,12,12,,0.247
8397,12,7,+,0.975
8398,6,9,+,0.524
8399,13,13,,0.998
8400,12,12,,0.32
8401,6,12,+,0.397
8402,4,12,+,0.316
8403,13,13,,0.998
8404,2,5,+,0.232
8405,2,5,+,0.232
8406,13,13,,0.998
8407,13,13,,0.998
8408,13,13,,0.998
8409,10,5,+,0.232
8410,2,5,+,0.232
8411,2,5,+,0.232
8412,13,13,,0.998
8413,13,13,,0.998
8414,3,5,+,0.232
8415,13,13,,0.998
8416,3,12,+,0.29
8417,9,12,+,0.331
8418,1,1,,0.736
8419,13,13,,0.999
8420,13,13,,0.998
8421,7,7,,0.991
8422,7,7,,0.991
8423,7,7,,0.991
8424,7,7,,0.991
8425,6,11,+,0.435
8426,13,13,,0.999
8427,0,0,,0.972
8428,13,13,,0.999
8429,13,13,,0.999
8430,13,13,,0.999
8431,13,13,,0.999
8432,5,2,+,0.6
8433,9,9,,0.379
8434,10,2,+,0.884
8435,13,13,,0.999
8436,10,10,,0.588
8437,0,0,,0.977
8438,13,13,,0.999
8439,3,3,,0.971
8440,3,3,,0.86
8441,3,3,,0.854
8442,11,11,,0.386
8443,3,3,,0.866
8444,11,9,+,0.366
8445,2,2,,0.742
8446,4,4,,0.497
8447,4,4,,0.519
8448,7,5,+,0.125
8449,13,13,,0.999
8450,11,5,+,0.125
8451,0,5,+,0.127
8452,13,13,,0.999
8453,13,13,,0.999
8454,13,13,,0.999
8455,13,13,,0.998
8456,13,13,,0.999
8457,9,5,+,0.123
8458,13,13,,0.999
8459,13,13,,0.999
8460,13,13,,0.999
8461,13,13,,0.999
8462,13,13,,0.999
8463,4,5,+,0.132
8464,4,5,+,0.125
8465,8,5,+,0.131
8466,8,5,+,0.137
8467,5,5,,0.126
8468,6,5,+,0.128
8469,12,5,+,0.126
8470,1,5,+,0.125
8471,12,5,+,0.131
8472,1,5,+,0.124
8473,6,5,+,0.127
8474,6,5,+,0.133
8475,13,13,,1
8476,13,13,,1
8477,13,13,,0.999
8478,13,13,,0.998
8479,13,13,,0.999
8480,13,13,,0.999
8481,13,13,,0.998
8482,13,13,,0.996
8483,13,13,,0.996
8484,13,13,,1
8485,13,13,,1
8486,13,13,,0.996
8487,13,13,,0.998
8488,13,13,,0.999
8489,13,13,,0.999
8490,13,13,,0.999
8491,13,13,,0.996
8492,13,13,,0.996
8493,13,13,,0.999
8494,13,13,,0.999
8495,13,13,,0.999
8496,13,13,,1
8497,13,13,,0.999
8498,13,13,,0.999
8499,13,13,,0.999
8500,13,13,,1
8501,13,13,,0.999
8502,13,13,,0.996
8503,13,13,,0.999
8504,13,13,,0.998
8505,13,13,,0.997
8506,13,13,,0.997
8507,13,13,,1
8508,13,13,,0.998
8509,13,13,,0.999
8510,13,13,,0.998
8511,13,13,,0.999
8512,13,13,,0.999
8513,13,13,,0.999
8514,8,5,+,0.232
8515,8,5,+,0.232
8516,13,13,,0.998
8517,8,12,+,0.323
8518,13,13,,0.998
8519,13,13,,0.998
8520,13,13,,0.998
8521,13,13,,0.998
8522,12,12,,0.345
8523,12,12,,0.351
8524,11,4,+,0.304
8525,1,1,,0.822
8526,11,12,+,0.388
8527,12,12,,0.306
8528,5,5,,0.232
8529,13,13,,0.998
8530,13,13,,0.998
8531,5,5,,0.232
8532,5,5,,0.233
8533,10,5,+,0.232
8534,13,13,,0.998
8535,13,13,,0.998
8536,2,5,+,0.232
8537,13,13,,0.998
8538,13,13,,0.998
8539,13,13,,0.998
8540,9,5,+,0.232
8541,9,12,+,0.328
8542,1,1,,0.996
8543,13,13,,0.999
8544,1,1,,0.985
8545,13,13,,0.998
8546,13,13,,0.999
8547,1,1,,0.999
8548,6,11,+,0.414
8549,6,5,+,0.537
8550,6,12,+,0.322
8551,6,12,+,0.316
8552,6,9,+,0.385
8553,13,13,,0.999
8554,8,4,+,0.383
8555,0,0,,0.972
8556,13,13,,0.999
8557,13,13,,0.999
8558,10,8,+,0.562
8559,13,13,,0.999
8560,9,4,+,0.469
8561,5,2,+,0.6
8562,0,0,,0.979
8563,13,13,,0.999
8564,3,10,+,0.486
8565,3,3,,0.864
8566,12,4,+,0.558
8567,3,3,,0.7
8568,3,3,,0.801
8569,12,12,,0.524
8570,3,3,,0.868
8571,5,5,,0.723
8572,12,4,+,0.417
8573,11,4,+,0.384
8574,11,4,+,0.423
8575,2,2,,0.589
8576,7,5,+,0.127
8577,10,5,+,0.124
8578,0,5,+,0.123
8579,9,5,+,0.129
8580,13,13,,0.999
8581,10,5,+,0.132
8582,11,5,+,0.127
8583,9,5,+,0.128
8584,10,5,+,0.129
8585,13,13,,0.999
8586,13,13,,0.999
8587,13,13,,0.999
8588,13,13,,0.999
8589,13,13,,0.999
8590,13,13,,0.999
8591,13,13,,0.999
8592,13,13,,0.999
8593,13,13,,0.998
8594,13,13,,0.999
8595,13,13,,0.999
8596,13,13,,0.999
8597,13,13,,0.999
8598,13,13,,0.999
8599,4,5,+,0.126
8600,4,5,+,0.129
8601,13,13,,0.999
8602,8,5,+,0.133
8603,8,5,+,0.126
8604,8,5,+,0.127
8605,8,5,+,0.128
8606,13,13,,0.999
8607,5,5,,0.126
8608,1,5,+,0.125
8609,12,5,+,0.128
8610,6,5,+,0.126
8611,13,13,,0.999
8612,13,13,,0.997
8613,13,13,,0.999
8614,13,13,,1
8615,13,13,,0.997
8616,13,13,,0.999
8617,13,13,,0.999
8618,13,13,,0.999
8619,13,13,,0.999
8620,13,13,,0.999
8621,13,13,,1
8622,13,13,,0.999
8623,13,13,,0.999
8624,13,13,,0.998
8625,13,13,,1
8626,13,13,,0.997
8627,13,13,,0.999
8628,13,13,,0.999
8629,13,13,,0.998
8630,13,13,,0.999
8631,13,13,,0.998
8632,13,13,,0.999
8633,13,13,,0.999
8634,13,13,,1
8635,13,13,,0.999
8636,13,13,,0.999
8637,13,13,,0.997
8638,13,13,,0.999
8639,13,13,,0.999
8640,13,13,,0.999
8641,13,13,,0.999
8642,13,13,,1
8643,13,13,,0.999
8644,13,13,,0.998
8645,13,13,,1
8646,13,13,,0.999
8647,13,13,,1
8648,13,13,,0.999
8649,13,13,,0.998
8650,13,13,,1
8651,13,13,,0.999
8652,13,13,,0.997
8653,13,13,,0.998
8654,13,13,,1
8655,13,13,,0.993
8656,13,13,,0.999
8657,13,13,,0.998
8658,13,13,,0.999
8659,13,13,,0.999
8660,13,13,,1
8661,13,13,,0.999
8662,13,13,,1
8663,13,13,,0.999
8664,13,13,,0.999
8665,13,13,,0.999
8666,13,13,,0.998
8667,13,13,,0.999
8668,13,13,,0.999
8669,13,13,,0.997
8670,13,13,,0.997
8671,13,13,,1
8672,13,13,,0.999
8673,13,13,,0.999
8674,13,13,,0.997
8675,13,13,,0.999
8676,13,13,,0.998
8677,13,13,,0.999
8678,13,13,,1
8679,13,13,,0.999
8680,13,13,,0.999
8681,8,5,+,0.232
8682,8,5,+,0.232
8683,13,13,,0.998
8684,9,10,+,0.775
8685,8,5,+,0.232
8686,8,12,+,0.304
8687,13,13,,0.998
8688,13,13,,0.998
8689,8,5,+,0.232
8690,13,13,,0.998
8691,8,12,+,0.327
8692,8,5,+,0.232
8693,13,13,,0.998
8694,8,5,+,0.232
8695,13,13,,0.998
8696,13,13,,0.998
8697,13,13,,0.998
8698,11,5,+,0.232
8699,12,4,+,0.343
8700,7,5,+,0.232
8701,13,13,,0.998
8702,11,5,+,0.232
8703,13,13,,0.998
8704,12,4,+,0.333
8705,12,12,,0.299
8706,12,12,,0.317
8707,11,5,+,0.232
8708,13,13,,0.998
8709,11,5,+,0.232
8710,1,1,,0.997
8711,13,13,,0.998
8712,1,1,,0.998
8713,13,13,,0.998
8714,1,1,,0.998
8715,6,5,+,0.232
8716,6,11,+,0.321
8717,12,12,,0.366
8718,12,5,+,0.232
8719,1,5,+,0.232
8720,1,1,,0.998
8721,6,4,+,0.324
8722,4,12,+,0.32
8723,6,12,+,0.366
8724,6,12,+,0.345
8725,1,1,,0.938
8726,6,5,+,0.232
8727,4,4,,0.343
8728,6,12,+,0.316
8729,5,5,,0.232
8730,4,12,+,0.35
8731,5,10,+,0.913
8732,13,13,,0.998
8733,5,5,,0.232
8734,13,13,,0.998
8735,13,13,,0.998
8736,2,5,+,0.232
8737,10,5,+,0.232
8738,10,4,+,0.287
8739,13,13,,0.998
8740,13,13,,0.998
8741,13,13,,0.998
8742,2,5,+,0.232
8743,2,5,+,0.232
8744,2,5,+,0.232
8745,10,10,,0.554
8746,2,5,+,0.232
8747,13,13,,0.998
8748,13,13,,0.998
8749,13,13,,0.998
8750,13,13,,0.998
8751,3,12,+,0.315
8752,3,5,+,0.232
8753,3,3,,0.985
8754,3,5,+,0.232
8755,3,12,+,0.311
8756,13,13,,0.999
8757,13,13,,0.999
8758,1,1,,0.999
8759,13,13,,0.999
8760,1,1,,0.934
8761,13,13,,0.999
8762,1,7,+,0.971
8763,1,1,,0.995
8764,13,13,,0.999
8765,1,1,,0.997
8766,13,13,,0.999
8767,1,7,+,0.952
8768,6,11,+,0.457
8769,7,7,,0.991
8770,13,13,,0.999
8771,7,2,+,0.771
8772,6,12,+,0.33
8773,6,9,+,0.455
8774,13,13,,0.999
8775,13,13,,0.999
8776,13,13,,0.999
8777,13,13,,0.999
8778,9,9,,0.41
8779,8,5,+,0.398
8780,9,9,,0.333
8781,10,10,,0.588
8782,9,9,,0.352
8783,0,0,,0.975
8784,9,4,+,0.472
8785,13,13,,0.999
8786,5,4,+,0.5
8787,10,1,+,0.951
8788,9,9,,0.353
8789,13,13,,0.999
8790,13,13,,0.999
8791,5,5,,0.637
8792,13,13,,0.998
8793,13,13,,0.999
8794,5,5,,0.571
8795,13,13,,0.999
8796,5,5,,0.525
8797,12,9,+,0.286
8798,5,2,+,0.7
8799,11,4,+,0.38
8800,12,9,+,0.355
8801,2,2,,0.742
8802,12,12,,0.339
8803,11,4,+,0.431
8804,11,11,,0.344
8805,2,5,+,0.521
8806,2,2,,0.504
8807,11,4,+,0.274
8808,11,4,+,0.392
8809,11,4,+,0.441
8810,4,4,,0.523
8811,4,4,,0.513
8812,4,4,,0.607
8813,7,5,+,0.125
8814,0,5,+,0.126
8815,10,5,+,0.126
8816,10,5,+,0.13
8817,0,5,+,0.126
8818,13,13,,0.999
8819,13,13,,0.999
8820,11,5,+,0.123
8821,9,5,+,0.126
8822,13,13,,0.999
8823,0,5,+,0.126
8824,9,5,+,0.127
8825,13,13,,0.999
8826,11,5,+,0.128
8827,9,5,+,0.124
8828,13,13,,0.999
8829,13,13,,0.999
8830,13,13,,0.999
8831,9,5,+,0.128
8832,13,13,,0.999
8833,13,13,,0.999
8834,13,13,,0.999
8835,13,13,,0.999
8836,13,13,,0.999
8837,13,13,,0.999
8838,3,5,+,0.125
8839,13,13,,0.999
8840,3,5,+,0.127
8841,3,5,+,0.127
8842,13,13,,0.999
8843,3,5,+,0.128
8844,4,5,+,0.126
8845,13,13,,0.999
8846,13,13,,0.999
8847,13,13,,0.999
8848,13,13,,0.999
8849,13,13,,0.999
8850,13,13,,0.999
8851,13,13,,0.999
8852,4,5,+,0.13
8853,8,5,+,0.132
8854,8,5,+,0.127
8855,13,13,,0.999
8856,13,13,,0.999
8857,8,5,+,0.129
8858,8,5,+,0.128
8859,13,13,,0.998
8860,5,5,,0.126
8861,5,5,,0.129
8862,5,5,,0.125
8863,5,5,,0.126
8864,6,5,+,0.126
8865,1,5,+,0.126
8866,6,5,+,0.127
8867,1,5,+,0.127
8868,5,5,,0.125
8869,1,5,+,0.129
8870,5,5,,0.127
8871,12,5,+,0.129
8872,1,5,+,0.128
8873,12,5,+,0.134
8874,6,5,+,0.126
8875,6,5,+,0.126
8876,1,5,+,0.129
8877,12,5,+,0.127
8878,1,5,+,0.126
8879,12,5,+,0.128
8880,1,5,+,0.126
8881,13,13,,1
8882,13,13,,0.998
8883,13,13,,1
8884,13,13,,1
8885,13,13,,0.998
8886,13,13,,0.999
8887,13,13,,0.999
8888,13,13,,0.999
8889,13,13,,0.999
8890,13,13,,0.999
8891,13,13,,0.999
8892,13,13,,0.999
8893,13,13,,1
8894,13,13,,0.998
8895,13,13,,0.999
8896,13,13,,0.999
8897,13,13,,0.999
8898,13,13,,0.998
8899,13,13,,0.997
8900,13,13,,0.999
8901,13,13,,0.999
8902,13,13,,0.997
8903,13,13,,0.997
8904,13,13,,0.997
8905,13,13,,0.999
8906,13,13,,0.999
8907,13,13,,1
8908,13,13,,0.999
8909,13,13,,0.996
8910,13,13,,0.997
8911,13,13,,0.999
8912,13,13,,0.999
8913,13,13,,0.999
8914,13,13,,0.998
8915,13,13,,1
8916,13,13,,0.999
8917,13,13,,0.997
8918,13,13,,1
8919,13,13,,1
8920,13,13,,0.997
8921,13,13,,0.998
8922,13,13,,0.999
8923,13,13,,0.999
8924,13,13,,1
8925,13,13,,1
8926,13,13,,0.998
8927,13,13,,0.999
8928,13,13,,0.999
8929,13,13,,0.999
8930,13,13,,0.999
8931,13,13,,0.999
8932,13,13,,1
8933,8,5,+,0.232
8934,8,5,+,0.232
8935,8,5,+,0.232
8936,8,5,+,0.232
8937,9,5,+,0.232
8938,13,13,,0.998
8939,13,13,,0.998
8940,7,5,+,0.232
8941,13,13,,0.998
8942,13,13,,0.998
8943,13,13,,0.998
8944,13,13,,0.998
8945,13,13,,0.998
8946,7,5,+,0.232
8947,13,13,,0.998
8948,13,13,,0.998
8949,13,13,,0.998
8950,13,13,,0.998
8951,11,5,+,0.232
8952,12,12,,0.276
8953,13,13,,0.998
8954,11,5,+,0.232
8955,13,13,,0.998
8956,12,12,,0.318
8957,13,13,,0.998
8958,13,13,,0.998
8959,1,1,,0.989
8960,12,12,,0.311
8961,6,5,+,0.207
8962,4,5,+,0.232
8963,4,12,+,0.319
8964,1,1,,0.998
8965,4,12,+,0.313
8966,4,12,+,0.312
8967,4,5,+,0.232
8968,13,13,,0.998
8969,13,13,,0.998
8970,13,13,,0.998
8971,10,5,+,0.232
8972,10,12,+,0.338
8973,13,13,,0.998
8974,10,5,+,0.232
